298568.033,2182951.308
298596.396,2182951.308
298596.396,2182922.944
298624.76,2182922.945
298624.76,2182894.581
298653.123,2182894.581
298653.123,2182866.218
298681.487,2182866.218
298681.487,2183008.035
298653.123,2183008.035
298653.123,2183093.125
298681.487,2183093.125
298681.487,2183121.489
299192.029,2183121.489
299192.029,2183149.852
299220.393,2183149.852
299220.393,2183178.216
299277.12,2183178.216
299277.12,2183206.579
299305.483,2183206.579
299305.483,2183234.943
299333.847,2183234.943
299333.847,2183263.306
299362.21,2183263.306
299362.21,2183291.67
299390.574,2183291.67
299390.574,2183320.033
299418.937,2183320.033
299418.937,2183348.397
299447.301,2183348.397
299447.301,2183461.851
299475.664,2183461.851
299475.664,2183546.941
299504.028,2183546.941
299504.028,2183575.305
299532.391,2183575.305
299532.391,2183546.941
299645.845,2183546.941
299645.845,2183518.578
299986.207,2183518.578
299986.207,2183490.214
300099.661,2183490.214
300099.661,2183518.578
300128.024,2183518.578
300128.024,2183546.941
300184.751,2183546.941
300184.751,2183575.305
300213.115,2183575.305
300213.115,2183603.668
300326.569,2183603.668
300326.569,2183632.032
300383.296,2183632.032
300383.296,2183717.122
300354.932,2183717.122
300354.932,2183802.212
300326.569,2183802.212
300326.569,2183915.666
300298.205,2183915.666
300298.205,2183944.03
300269.842,2183944.03
300269.842,2184000.757
300241.478,2184000.757
300241.478,2184199.301
300269.842,2184199.301
300269.842,2184227.665
300241.478,2184227.665
300241.478,2184256.028
300213.115,2184256.028
300213.115,2184454.572
300241.478,2184454.573
300241.478,2184482.936
300269.842,2184482.936
300269.842,2184511.299
300298.205,2184511.299
300298.205,2184539.663
300326.569,2184539.663
300326.569,2184653.117
300354.932,2184653.117
300354.932,2184709.844
300440.023,2184709.844
300440.023,2184965.115
300468.386,2184965.115
300468.386,2184993.479
300695.294,2184993.479
300695.294,2185050.206
300666.93,2185050.206
300666.93,2185106.933
300638.567,2185106.933
300638.567,2185192.023
300610.204,2185192.023
300610.203,2185305.477
300581.84,2185305.477
300581.84,2185362.204
300553.477,2185362.204
300553.476,2185504.021
300610.203,2185504.021
300610.204,2185532.385
300666.93,2185532.385
300666.93,2185589.112
300723.657,2185589.112
300723.657,2185617.475
300808.748,2185617.475
300808.748,2185645.839
300865.475,2185645.839
300865.475,2185674.202
300893.838,2185674.202
300893.838,2185702.566
300950.565,2185702.566
300936.191,2186071.291
300922.202,2186071.291
300922.202,2186093.453
300849.369,2186128.018
300808.748,2186128.018
300808.748,2186147.296
300789.603,2186156.381
300695.294,2186156.381
300695.294,2186201.138
300135.046,2186467.019
298615.547,2188298.557
298140.704,2189723.087
301349.703,2195913.419
301516.624,2196282.144
302674.144,2197655.001
303645.096,2197930.858
303645.096,2197955.589
303673.459,2197955.589
303673.459,2197983.953
303701.823,2197983.952
303248.007,2198381.041
303134.553,2198551.222
303446.552,2198607.949
304013.821,2199033.401
304013.821,2199061.765
304410.91,2199146.855
304410.91,2199323.364
304666.181,2199373.763
304722.908,2199685.761
305091.633,2199855.942
305375.268,2199373.763
305715.63,2199373.763
305857.447,2199201.011
307211.498,2198872.894
308871.412,2200588.246
308920.703,2202011.567
308920.703,2202068.294
308892.34,2202068.294
308953.565,2202326.787
310635.868,2202326.787
311983.959,2202602.022
312352.684,2202777.381
312842.858,2202777.381
313891.936,2202991.567
313997.766,2203324.56
313927.954,2203503.939
313997.766,2203713.376
314229.509,2204053.737
314763.58,2205734.187
314763.58,2205783.91
314779.383,2205783.91
314887.554,2206124.271
314706.853,2206294.452
314054.493,2206294.452
313884.312,2206606.451
313884.312,2206870.829
313799.222,2207031.903
313430.497,2207003.539
313288.679,2207031.903
313175.225,2207612.517
312863.227,2208013.87
312721.409,2208052.988
312664.682,2208436.217
312125.776,2208506.804
311785.415,2208818.802
311757.051,2209282.622
311541.688,2209499.526
311386.412,2209585.365
309861.853,2210180.249
309743.244,2210180.249
309459.609,2210605.701
309941.788,2211087.88
310253.787,2211484.969
310211.025,2211626.787
310679.239,2211711.877
310735.966,2211570.06
310821.056,2211585.842
311076.328,2211711.877
311262.716,2211853.694
311331.599,2211853.694
311672.769,2211626.787
312012.322,2211783.62
312097.413,2212007.732
312269.411,2212165.693
312369.596,2212449.327
312494.502,2212520.669
312648.213,2212562.781
312749.773,2212676.235
313175.225,2212662.874
313314.385,2212704.599
313402.133,2212813.35
313579.628,2212789.689
314098.487,2212959.87
314281.401,2213101.688
314366.491,2213243.505
314621.763,2213470.413
314678.49,2213980.955
314394.855,2213980.955
314224.674,2214264.59
314093.277,2214292.954
314082.857,2214378.044
314650.126,2214690.042
314479.945,2214945.314
314451.582,2215528.271
314536.672,2215588.76
314536.672,2215626.037
314366.491,2215654.401
314281.401,2215767.855
314139.584,2215796.218
314111.22,2215966.399
314026.13,2216023.126
314038.839,2216306.761
313884.312,2216522.001
313685.768,2216562.032
313611.989,2216703.85
313216.738,2216802.065
313061.771,2217214.392
312494.502,2217242.756
312494.502,2217299.483
312693.046,2217342.664
312727.439,2217498.027
312855.721,2217535.081
312849.928,2217753.298
313005.376,2217866.752
313260.316,2217895.116
313345.406,2218150.387
313415.545,2218263.841
313586.067,2218377.295
313657.404,2218292.204
313941.039,2218273.154
313941.039,2218178.75
314125.162,2218374.61
314253.037,2218462.385
314338.128,2218604.203
314536.672,2218689.293
314536.672,2218831.111
314366.491,2218831.111
314362.197,2219086.382
314423.218,2219199.836
314650.126,2219284.926
314670.549,2219370.017
314877.034,2219370.017
314956.07,2219540.198
315302.486,2219625.288
315302.486,2219823.832
315456.696,2219880.559
315472.667,2219932.443
315274.123,2220050.74
315274.123,2220233.237
315387.577,2220348.259
315444.304,2220584.138
315472.667,2220901.645
315359.213,2220901.645
315302.486,2221156.916
315529.394,2221270.37
315517.065,2221327.097
315557.757,2221375.29
315557.758,2221610.732
315330.85,2221667.459
315330.85,2221711.059
315415.94,2221780.912
315415.94,2221894.366
315330.85,2221951.093
315415.94,2222121.274
315302.486,2222291.455
315018.851,2222291.455
315018.851,2222631.817
315075.578,2222686.107
315103.942,2223085.633
314848.671,2223312.54
314423.218,2223369.267
314423.218,2223482.721
314621.763,2223681.266
314905.397,2223794.72
314962.124,2223908.174
315177.886,2224078.354
315359.213,2224106.718
315387.577,2224202.847
315330.85,2224276.899
315330.85,2224378.575
315557.758,2224560.534
315614.485,2224702.351
315630.247,2224912.086
315740.723,2224971.515
316311.557,2225496.528
316550.479,2225553.255
316777.387,2225553.255
316805.751,2225241.257
317032.658,2225225.694
317089.385,2224702.351
317258.707,2224715.954
317259.566,2224333.626
317373.02,2224135.853
317361.907,2223908.174
317656.655,2223908.174
317940.29,2223709.629
317955.419,2223624.539
318365.742,2223624.539
318507.559,2223451.501
318535.923,2223284.177
318706.104,2223085.633
319343.241,2223085.633
319386.827,2222915.452
319639.127,2223011.82
319812.28,2223028.906
319978.374,2223255.813
320194.742,2223253.359
320477.815,2223482.721
320521.367,2224021.627
320493.003,2224220.172
320294.459,2224248.535
320242.833,2224403.412
320436.276,2224673.987
320578.094,2224702.351
320606.457,2224787.441
321202.09,2224787.441
321258.817,2224560.534
321315.544,2224503.807
321457.361,2224532.17
321603.049,2224418.716
321833.582,2224503.807
322308.266,2224503.807
322563.537,2224617.261
322535.174,2224872.532
322705.355,2224957.622
322733.718,2225156.167
322847.172,2225156.167
322960.626,2225241.257
322932.262,2225468.165
323074.08,2225496.528
323171.251,2225695.073
323442.805,2225695.073
323626.081,2225865.254
323754.803,2225865.254
323839.894,2226092.161
323953.348,2226120.525
323953.348,2226305.302
324378.8,2226478.205
324548.981,2226460.887
324690.798,2226545.977
324874.113,2226517.614
324962.649,2226404.16
325742.43,2226716.158
326052.245,2226772.885
326732.969,2227084.883
326988.24,2227156.23
327073.33,2227269.269
327228.867,2227255.064
327498.783,2227368.518
327540.375,2227481.972
327782.418,2227567.062
327782.417,2227604.152
327583.873,2227623.789
327470.419,2227765.607
327470.419,2227907.424
327612.237,2227935.788
327668.964,2228105.969
327839.145,2228162.696
327839.144,2228247.786
327770.449,2228290.754
327725.691,2228474.694
327498.783,2228559.784
327470.419,2228786.692
327572.6,2228815.056
328037.689,2228801.923
328037.689,2229023.446
328179.506,2229173.067
328151.143,2229353.962
328519.868,2229495.779
328775.139,2229495.779
328816.669,2229580.87
329143.865,2229580.87
329143.865,2229703.33
329100.459,2229751.05
329087.138,2229949.595
329731.498,2230067.018
330675.492,2229921.231
330750.282,2230148.139
330817.31,2230204.866
331015.854,2230204.866
331242.762,2230091.412
331526.397,2230091.412
331518.293,2230289.957
331498.033,2230336.557
331511.34,2230573.591
331554.76,2230828.863
331622.596,2230942.317
331696.578,2230987.449
331738.204,2231140.861
331951.849,2231112.497
332152.742,2231055.771
332263.847,2231084.134
332348.938,2230999.044
332434.028,2230999.044
332604.209,2231169.224
332731.821,2231367.769
332831.117,2231452.859
332859.481,2231566.313
